product_id,cnt,min_price,max_price,product_category_name_english,title,image_url,ebay_item_id
cb81df0e3ccece253557f2a07df4727e,35,45.0,48.0,sports_leisure,No title,No image URL,No itemId
aa70ae9ee9a798d44ae6e00ce6d82cb1,18,110.32,110.32,health_beauty,No title,No image URL,No itemId
c10a7001e8b49dfc03817444b5f2ed81,22,129.99,129.99,watches_gifts,No title,No image URL,No itemId
4aa6014eceb682077f9dc4bffebc05b0,46,248.0,340.99,housewares,No title,No image URL,No itemId
261244fc4d0197d8772346872f5b0f5e,21,35.9,44.88,kitchen_dining_laundry_garden_furniture,No title,No image URL,No itemId
423a6644f0aa529e8828ff1f91003690,18,415.0,479.0,agro_industry_and_commerce,No title,No image URL,No itemId
634256dbcd184b3757ffd7632c9fe52a,70,24.9,27.9,health_beauty,"Collagen Peptides, Unflavored, 7.8 oz (220 g)",https://i.ebayimg.com/images/g/0QgAAOSwq4plOITT/s-l225.jpg,v1|134843127082|0
cd46a885543f0e169a49f1eb25c04e43,30,99.99,99.99,computers_accessories,No title,No image URL,No itemId
44a5d24dd383324a421569ca697b13c2,16,29.99,29.99,telephony,"Madison & St. Clair Counties, Illinois Yellow Book 2008-2009 Telephone Book",https://i.ebayimg.com/images/g/5-wAAOSwa-tmo9um/s-l225.jpg,v1|145913011098|0
cfb79bfbdaf59cfe2e9ae0a071451f32,17,39.0,39.0,bed_bath_table,No title,No image URL,No itemId
a334304f952399f2161225628a9d2891,20,78.0,78.0,health_beauty,No title,No image URL,No itemId
b8b426747049f2d3d6e00b486d47dedb,41,89.9,104.99,health_beauty,No title,No image URL,No itemId
7a7be236d8368315680071df4209dd4e,16,49.0,55.0,furniture_decor,"39.37 x 21.65 x 18.89"" Coffee Table Open Storage Shelf Home Furniture Decor ",https://i.ebayimg.com/images/g/HqgAAOSwoNlhb6~j/s-l225.jpg,v1|134170579904|0
e251ebd2858be1aa7d9b2087a6992580,47,99.9,199.0,garden_tools,No title,No image URL,No itemId
d2085f7e0f9533605386960fc7e987ec,38,12.49,13.99,garden_tools,CKG Digging Knife Metal Detecting Garden Tools Digger Shovel Treasure Hunting,https://i.ebayimg.com/images/g/oAIAAOSwioVg7Gs8/s-l225.jpg,v1|144111134206|0
7cd29da0653abeb444703cc5a957f479,19,29.9,49.9,health_beauty,"Antarctic Krill Oil 1000mg with Omega-3s EPA, DHA and Astaxanthin",https://i.ebayimg.com/images/g/tlIAAOSwQQ9mMTAB/s-l225.jpg,v1|283522635538|587581763498
404a57563d487aecbc2b1a01d9b89aab,27,199.9,220.0,bed_bath_table,No title,No image URL,No itemId
a59fb60fddcc72a9878b7ed5cb69d8e4,42,14.9,19.9,audio,Audio Cable Adapter AMI MMI Bluetooth Music Interface For Audi A3 A4 A5 Q7 AUX,https://i.ebayimg.com/images/g/jiIAAOSwrlpj2Oba/s-l225.jpg,v1|394440214108|0
9e0e152552a1323f7e5dcf63d50cdae3,16,56.99,56.99,perfumery,No title,No image URL,No itemId
741a31499a578979be85db7f80139e62,17,45.9,45.9,furniture_decor,No title,No image URL,No itemId
f2af004352a06a99dca765596240cbc3,21,23.89,44.9,health_beauty,"MyBiotin, Hair, Skin & Nails Formula, 30 Vegetarian Capsules",https://i.ebayimg.com/images/g/9okAAOSwYIFlrqud/s-l225.jpg,v1|134902173664|0
ab1f9387c0627dd24000bfbc54fdeee0,69,12.25,19.9,electronics,Built-in 400+ Classic Games Handheld Retro Video Game Console ~ FREE SHIPPING,https://i.ebayimg.com/images/g/nKgAAOSwKCRmlTph/s-l225.jpg,v1|395405132616|0
d3c044bd42d84a79e3b0c42662806a48,72,25.9,39.9,sports_leisure,Vintage Blue Maroon Boathouse Sweatshirt Sports Leisure Fitness Pullover Mens L,https://i.ebayimg.com/images/g/7nsAAOSw6UdmnSKY/s-l225.jpg,v1|365023386781|0
33ba4b29d820b397054cc97e892ab1bc,23,27.9,28.99,auto,GEORGIA BULLDOGS 2015 PANINI HOBBY 24 PACK (W/ 2 JERSEY / AUTO PER) BOX,https://i.ebayimg.com/images/g/UcIAAOSw8ZRga1-4/s-l225.jpg,v1|386867992151|0
aa280035c50ba62c746480a59045eec4,46,30.5,44.99,toys,IN STOCK ZD Toy Deadpool & Wolverine Action Figure Toy Model Collection New 1:10,https://i.ebayimg.com/images/g/P20AAOSwk5tmsJVI/s-l225.jpg,v1|186613734410|694645075189
20f160a9cf2e856ee5eba259e9ae33f9,24,167.92,219.9,perfumery,The Crown Perfumery Co. EDT & Soap Gift Set New In Box (Partial),https://i.ebayimg.com/images/g/-KQAAOSwq2pbSgu0/s-l225.jpg,v1|372211143970|0
64b4f32393cbf55be791078e7a2adca0,24,89.0,139.9,watches_gifts,No title,No image URL,No itemId
43ee88561093499d9e571d4db5f20b79,20,10.9,10.9,furniture_decor,No title,No image URL,No itemId
3e442d09f9dfef002aadf31960869f65,27,20.9,31.9,computers_accessories,"Alliance Thermal Printer Cleaning Card featuring Waffletechnology (6"" x 2"") 15",https://i.ebayimg.com/images/g/fE8AAOSw3B5macCh/s-l225.jpg,v1|186491614673|0
d011223de539cd224b5c5c8082313d46,22,196.8,276.0,furniture_decor,Pure 28 Square Feet Upholstery Soft Huge Stunning Sofa Leather Furniture Decor,https://i.ebayimg.com/images/g/YK4AAOSw2Xlka49y/s-l225.jpg,v1|354801521200|0
622bad99b4296aade0783ebecdd3fa15,18,73.9,98.99,sports_leisure,MALBON Fashion Women's golf slim-fit sports leisure pleated skirt 2024,https://i.ebayimg.com/images/g/Nf8AAOSwIy1miTV0/s-l225.jpg,v1|145874766263|444935613102
aed75ad669fbebd5a385ac7cc2ae7573,15,550.0,550.0,health_beauty,No title,No image URL,No itemId
f264c1d9b20b5e4a340254d0405e613b,50,69.99,72.99,cool_stuff,No title,No image URL,No itemId
547b95702aec86f05ac37e61d164891c,17,99.5,135.0,garden_tools,No title,No image URL,No itemId
7564c1759c04fc0a38f2aa84f7a370ee,43,41.99,45.97,construction_tools_construction,No title,No image URL,No itemId
e85d91619b497e98754390b6198a9818,26,134.9,134.9,baby,No title,No image URL,No itemId
2b4609f8948be18874494203496bc318,269,79.99,89.99,health_beauty,No title,No image URL,No itemId
22594ba8fd9a72ad95d352929c821560,21,99.99,119.99,office_furniture,"L-Shaped Desk with Hutch Home Office Furniture, Espresso Student Computer Laptop",https://i.ebayimg.com/images/g/mp4AAOSwV55mslaT/s-l225.jpg,v1|355931893677|0
69455f41626a745aea9ee9164cb9eafd,41,110.0,337.69,watches_gifts,Romantic His and Hers Quartz Analog Wrist Watches Gifts Set for Lovers Set of 2,https://i.ebayimg.com/images/g/rEoAAOSwzqtg9qE2/s-l225.jpg,v1|265999229333|0
0fe922b7f7d43ef454bbc241416e7401,16,16.0,16.0,sports_leisure,No title,No image URL,No itemId
cec09725da5ed01471d9a505e7389d37,72,59.9,69.9,sports_leisure,Dept 56 Possible Dreams Santa Sports & Leisure Snow Angel Figurine 9.5” Kid,https://i.ebayimg.com/images/g/Rw4AAOSwpm5jyUkj/s-l225.jpg,v1|256537873907|0
1164c17af70425821f88bfbdc9e907a3,16,35.0,50.0,baby,Fetal Monitor Baby Heart,https://i.ebayimg.com/images/g/CyIAAOSwJEBmtS0y/s-l225.jpg,v1|405154557997|0
134957eeec87be2414ac629ee0b947a4,17,19.9,19.9,computers_accessories,No title,No image URL,No itemId
3cce0d166c3fb2507956c630c1d0f87c,18,79.9,120.0,home_construction,"Fan Engineering by Buffalo Forge Company (Vintage, 1949)",https://i.ebayimg.com/images/g/pKsAAOSwH2ZmN6Wj/s-l225.jpg,v1|266797681495|0
f2e53dd1670f3c376518263b3f71424d,31,99.9,109.9,bed_bath_table,No title,No image URL,No itemId
9e2d3a8d8ffad53e2e35282a2020221c,16,29.9,49.9,furniture_decor,"4 x 2.75"" Wood Finials Round Shape Unfinished VTG Bed Antique Furniture Decor,Po",https://i.ebayimg.com/images/g/jh4AAOSwucllJmYR/s-l225.jpg,v1|155822791725|0
5115d8cd6438c0c4d8abdf38d5d41ebd,18,69.0,69.0,fashion_bags_accessories,No title,No image URL,No itemId
c6dd917a0be2a704582055949915ab32,120,79.99,99.99,cool_stuff,Vintage Junk Drawer Collection Watches Lighter Patch Button Old Cool Stuff,https://i.ebayimg.com/images/g/6RUAAOSwKdNmHWxa/s-l225.jpg,v1|156168996605|0
f3720bc68555b1bff49b9ffd41b017ac,20,175.5,199.0,computers_accessories,No title,No image URL,No itemId
99f265229d46f700208ad7cb1ff48aae,32,27.99,44.99,telephony,New High-Quality Clock Spring (OE# 47945-JD00A)(For Nissan 2006-2019),https://i.ebayimg.com/images/g/utgAAOSwovVlvNDP/s-l225.jpg,v1|176219682650|0
aadff88486740e0b0ebe2be6c09476ae,40,29.9,29.9,health_beauty,No title,No image URL,No itemId
aba86c093ccdbac75b09111d57e50004,57,114.6,129.6,office_furniture,Folding Computer Laptop Desk Wheeled Home Office Furniture w/3 Drawers Brown,https://i.ebayimg.com/images/g/ak4AAOSwo4JhzZE2/s-l225.jpg,v1|384645499522|0
be837f2e0152a208d4386f4126d5bd7c,36,29.9,35.9,home_appliances,Vintage Smart Home Appliances Wind Up Toys Blender Microwave Wash Machine Vacuum,https://i.ebayimg.com/images/g/fB0AAOSwwDRjevHn/s-l225.jpg,v1|256341775218|0
a5647c44af977b148e0a3a4751a09e2e,20,149.94,189.94,office_furniture,"3Dr 36""Wx18""Dx41""H lateral file cabinet by Steelcase Office Furniture in Gray",https://i.ebayimg.com/images/g/2NIAAOSwLXFkUmna/s-l225.jpg,v1|314568839311|0
8c5876b1c7768217964f353bc7e64393,59,49.0,49.9,telephony,No title,No image URL,No itemId
5403528d987ad26e8d7cb25940411987,28,48.0,49.0,watches_gifts,No title,No image URL,No itemId
c2a1ff8408a1c857c8730e4d12da714e,20,69.9,69.9,housewares,No title,No image URL,No itemId
98ec655119c24de03b804696821f3955,19,49.9,49.9,health_beauty,No title,No image URL,No itemId
2635c3e7db0ac6cb3e733cac61ce0ba5,16,26.9,26.9,housewares,No title,No image URL,No itemId
4a300735bc293723103db0d0c1bc1585,21,70.9,79.9,telephony,Grandstream GXV3370 Enterprise Multimedia Phone for Android w/ Color Touchscreen,https://i.ebayimg.com/images/g/efIAAOSwUVFmu-vU/s-l225.jpg,v1|375590492488|0
34dabb8af33b3756cf72df05fb327011,20,49.9,99.0,tablets_printing_image,No title,No image URL,No itemId
4c1e109ecdf58453de365d217cefa64c,19,120.0,139.0,pet_shop,LOT OF 53 LPS FIGURES LITTLEST PET SHOP MIX LOT / Played With Condition,https://i.ebayimg.com/images/g/10IAAOSwh7lms9SZ/s-l225.jpg,v1|315641646378|0
6bbe55cf8f85c87b6eebb775a53402f4,33,50.0,99.0,tablets_printing_image,No title,No image URL,No itemId
8ed094bfe076c568f6bb10feada3f75d,70,169.9,239.96,office_furniture,"Combo File Cabinet by Steelcase Office Furniture in Gray Metal/ 24"" x 18"" x 52""H",https://i.ebayimg.com/images/g/wMYAAOSwfxBl-Ipg/s-l225.jpg,v1|285884278111|0
4d272fe20c57c64dc74b3db191fc31ef,18,24.9,24.9,bed_bath_table,No title,No image URL,No itemId
ff29d8cb1cd0cd5ea37b80dac9939e1c,24,18.9,25.9,electronics,Video Game Console Retro TV Stick 64G 4K HDMI 2 Wireless Controller 20000+ Games,https://i.ebayimg.com/images/g/TLMAAOSw4lRk6HI8/s-l225.jpg,v1|235249647852|535277620341
36f60d45225e60c7da4558b070ce4b60,136,67.9,167.0,computers_accessories,Suunto Urban 2 Leather Strap Black M; Dive Computers - Accessories (SS050231000),https://i.ebayimg.com/images/g/c6sAAOSw5Q5gCOqu/s-l225.jpg,v1|255512403339|0
a5341e3f8155dbb3e62323d3ea289729,41,79.5,96.0,furniture_decor,No title,No image URL,No itemId
a19b6951c75da43aad691622dd2f6abe,63,32.99,38.4,furniture_decor,Solid Stable Tiered Wood Side End Table Night Stand Home Storage Furniture Decor,https://i.ebayimg.com/images/g/N6kAAOSw5s1fhp7s/s-l225.jpg,v1|363117656973|632272012754
71a7800a633691de8ecdd17463335e2e,22,56.9,77.9,costruction_tools_garden,No title,No image URL,No itemId
dc52f0f5d3ec37a93eaf956cde4e5d2c,39,49.0,49.0,watches_gifts,No title,No image URL,No itemId
d2f5484cbffe4ca766301b21ab9246dd,52,12.88,12.88,computers_accessories,No title,No image URL,No itemId
1cf0c9095608952cb1c65c4789946375,23,39.9,59.9,electronics,Nintendo NES-001 Console Only Tested and In Working Condition,https://i.ebayimg.com/images/g/qkYAAOSwrOpmu7Vu/s-l225.jpg,v1|355951755689|0
688ad0169550f8e2eb0307b61df3ba12,22,60.5,66.55,bed_bath_table,No title,No image URL,No itemId
57d79905de06d8897872c551bfd09358,29,21.99,41.99,telephony,VTG 1950s ROTARY PHONE DIAL COVER ADVERTISING PAIR--VTG TELEPHONE DIAL COVERS ,https://i.ebayimg.com/images/g/S6wAAOSwEa1mu~l2/s-l225.jpg,v1|156354475521|0
e78506414d2563b6414cfd84b7fa0802,16,152.0,179.0,perfumery,The Crown Perfumery Spiced Lime Eau De Toilette 3.4Oz 100Ml,https://i.ebayimg.com/images/g/z8sAAOSw4hxkZp4j/s-l225.jpg,v1|166132287245|0
43423cdffde7fda63d0414ed38c11a73,92,54.99,87.67,watches_gifts,LIGE Men Watch Fashion Automatic Mechanical Wristwatch Steel Male Watches Gifts,https://i.ebayimg.com/images/g/MpIAAOSwPUZiKsbN/s-l225.jpg,v1|266697427965|566447794349
dd60cac04e6bcbc919cb1c7dcc473211,16,29.9,32.9,housewares,Disney Hawaiian Lilo Stitch In Grass Skirt Ramen Noodle Pasta Bowl Chopstick Set,https://i.ebayimg.com/images/g/fE0AAOSwJPdkMd80/s-l225.jpg,v1|394557587168|0
ca5c923962558430573f83661dbe36d6,37,96.0,120.0,pet_shop,"Littlest Pet Shop Playsets, Pets &Accessories",https://i.ebayimg.com/images/g/QtEAAOSwI05muicx/s-l225.jpg,v1|256601369611|0
2ffdf10e724b958c0f7ea69e97d32f64,51,177.0,229.0,watches_gifts,No title,No image URL,No itemId
0bcc3eeca39e1064258aa1e932269894,116,49.0,59.9,garden_tools,"Gardening Tools Set of 9, Heavy Duty Garden Tools w/ Non-Slip Rubber Grip & Bag",https://i.ebayimg.com/images/g/a68AAOSwcg5mVfEe/s-l225.jpg,v1|235663359878|0
b8a0d73b2a06e7910d9864dccdb0cda2,32,59.9,69.9,health_beauty,La Mer The Concentrate  1.7oz/50ml Nourishing Skin Moisturizer New In Box,https://i.ebayimg.com/images/g/WhIAAOSwTJhmnKIX/s-l225.jpg,v1|226253529929|0
7c4a8bec217df1de0df2b5aaf8175b65,40,14.9,19.9,audio,"Kicker 46KISLOC2 55W Car Audio 2 Channel Line Output Converter, Remote Out Wire",https://i.ebayimg.com/images/g/YzgAAOSwg3VmjXjX/s-l225.jpg,v1|135140327863|0
1a405418406359cc2b8815f93bf359c2,23,129.9,139.9,sports_leisure,No title,No image URL,No itemId
4c2394abfbac7ff59ec7a420918562fa,121,84.99,84.99,health_beauty,No title,No image URL,No itemId
a2105c8c0d5d99dbc5a2a9ad94321e5c,18,99.0,105.0,sports_leisure,No title,No image URL,No itemId
11875b30b49585209e608f40e8082e65,68,65.0,84.9,sports_leisure,Malbon Men's new golf sports leisure business Polo shirt short sleeve Breathable,https://i.ebayimg.com/images/g/CEoAAOSwlf1mYczL/s-l225.jpg,v1|375470946843|644411122653
cf78006a2a6b0429b9663edd99bb38f9,20,299.99,299.99,furniture_decor,No title,No image URL,No itemId
9abb00920aae319ef9eba674b7d2e6ff,17,35.39,40.0,baby,No title,No image URL,No itemId
e3425df9bd51be69917273c9dd92ed5e,19,63.98,74.9,watches_gifts,Blood Pressure Watches Gifts for Him Smart Watch for Men Receive/Dial Call Wa...,https://i.ebayimg.com/images/g/xBQAAOSwlupltLdS/s-l225.jpg,v1|375217343848|0
341d85d688ecc3353cf2a968e7ad0dbf,18,99.9,129.9,health_beauty,No title,No image URL,No itemId
50d77758742285ff49f340ebdf0df5a7,19,26.0,29.9,home_appliances,Leviton GFTR1-R4W Tamper Resistant GFCI Outlets 4pk. New in box.,https://i.ebayimg.com/images/g/pEkAAOSwgdpmtRZe/s-l225.jpg,v1|256601363269|0
62d41a80c366aa2d8644e3270adf8440,18,220.89,275.0,computers_accessories,No title,No image URL,No itemId
f77dd338d9f75229a09cbb9a18fd0c9a,20,25.0,27.5,bed_bath_table,No title,No image URL,No itemId
b0c89945c034268074f5f80b362bda34,20,29.99,29.99,bed_bath_table,C-Shaped Bathtub Tray Adjustable Table Table Bed Sofa Table Bedroom Tray Desk US,https://i.ebayimg.com/images/g/5QQAAOSw7D1mOJZZ/s-l225.jpg,v1|315345677051|613825748489
98b22c1129886cbd7fcae69d1c93e442,21,79.9,99.9,bed_bath_table,No title,No image URL,No itemId
cbdb9bf611328898bd4b32a384506b3a,22,89.98,99.98,office_furniture,Adjustable Table Student Computer Portable Home Office Furniture Small White,https://i.ebayimg.com/images/g/wtoAAOSwcE1muMkS/s-l225.jpg,v1|286006054356|0
7ac0d3f8ac5b60c13d74b02b8cbb4623,23,89.9,239.9,pet_shop,SDCC 2024 UCC Distributing Littlest Pet Shop BLIND BOX *FREE SHIPPING*,https://i.ebayimg.com/images/g/bl4AAOSw4xRmovpQ/s-l225.jpg,v1|285979031646|0
b5e13c9a353102f79c6206ff5cb61a50,91,79.9,89.9,toys,No title,No image URL,No itemId
93a12c289ca2b78e7069e469f5053ef2,35,124.9,149.9,computers_accessories,No title,No image URL,No itemId
e2e426d1332240070b0a836a854d057b,35,34.9,40.0,bed_bath_table,No title,No image URL,No itemId
d1c427060a0f73f6b889a5c7c61f2ac4,340,109.99,189.99,computers_accessories,No title,No image URL,No itemId
4d9e8a6d8d07e4f47e093b8c2999ae01,16,38.99,48.99,electronics,Nintendo Switch Mario Kart 8 Deluxe Bundle (Full Game Download),https://i.ebayimg.com/images/g/va8AAOSwc8RmuXoN/s-l225.jpg,v1|135189481000|0
283dc451ad3918badb976d56ff887289,36,79.9,109.9,bed_bath_table,No title,No image URL,No itemId
ca38c039b717207dec906f4fa9a21db7,30,158.7,198.99,health_beauty,Derm Institute Youth Alchemy Eye Serum  0.5oz/15ml New With Box,https://i.ebayimg.com/images/g/MtYAAOSw-AVlWkXI/s-l225.jpg,v1|166448094109|0
41cd333a4af5e36df81fc0b83ccf8e2d,18,379.9,388.0,baby,No title,No image URL,No itemId
c1f5307decb89342351bec53668cffd9,48,24.99,29.99,telephony,NEW High Quality Clock Spring For 2004-2010 Nissan Titan 25560-ZH39D 25560-ZC00C,https://i.ebayimg.com/images/g/qHoAAOSwZ3ZlvMir/s-l225.jpg,v1|176219648599|0
b92a7304ebad1ca5b393b53b2de5c70a,30,136.99,159.99,office_furniture,Wood Computer Desk PC Laptop Study Table Workstation Home Office Furniture,https://i.ebayimg.com/images/g/BnUAAOSwel5ln6CR/s-l225.jpg,v1|132811890304|0
6c712952b8ef62f8d06a0314917400c8,17,69.9,126.0,health_beauty,No title,No image URL,No itemId
2b0ee2d07306f7c9ac55a43166e9bb4b,25,59.99,59.99,bed_bath_table,No title,No image URL,No itemId
afeeea6271148ee1bb15173b8187c431,53,174.0,249.0,telephony,"Linear GNC-1, ACP00906 Curb-Mount Gooseneck Post Keypad Mount Telephone Entry",https://i.ebayimg.com/images/g/tO0AAOSw1WJZJNiM/s-l225.jpg,v1|282491137388|0
fc1449f3ffc59fd2eb9640505aea0581,16,149.87,200.4,computers_accessories,No title,No image URL,No itemId
fb783e3e545937820b57fe539b2c5a6c,21,89.9,119.9,bed_bath_table,No title,No image URL,No itemId
9d32095f76b97762307e86cfc18dd7a0,19,49.95,49.95,bed_bath_table,No title,No image URL,No itemId
59f09deeea7c839a9212a19f3416b892,16,359.9,379.9,housewares,No title,No image URL,No itemId
1612209b0b37fbe80e1e8e1b7d19ca1d,26,99.0,105.0,computers_accessories,Suunto Explore 2 Textile Strap Foliage Gray M+L; Dive Computers - Accessories,https://i.ebayimg.com/images/g/PtwAAOSwN6NiE9T3/s-l225.jpg,v1|374035455275|0
43f88c8353708451babf9bcdd1fda92a,20,49.9,64.9,fashion_bags_accessories,No title,No image URL,No itemId
f40876e0ef3cd5f9132b1f16b04b1346,53,89.9,119.9,health_beauty,No title,No image URL,No itemId
98e91d0f32954dcd8505875bb2b42cdb,17,59.9,61.0,air_conditioning,R1234YF Dual Gauges Refrigerant Meter Hoses Air Conditioning Manifold Gauge Set,https://i.ebayimg.com/images/g/PzsAAOSwqvtmsx7D/s-l225.jpg,v1|305715815020|0
ab9cf155f8280c3739b09fe341a185e8,30,13.98,19.5,telephony,Cisco SPA122 ATA with Router - 2-Port Analog Telephone Adapter (VoIP Gateway),https://i.ebayimg.com/images/g/GSAAAOSwLnlmu9cc/s-l225.jpg,v1|286009987570|0
cb92637d91f8267856d2143b6fc7bd9e,15,55.0,55.0,sports_leisure,No title,No image URL,No itemId
f4f4debbcfcafe6858d1e37a1f6e436e,15,129.94,159.94,office_furniture,"L Shaped 50"" Home Office Furniture Desk with Drawers Gaming Desk with LED Lights",https://i.ebayimg.com/images/g/o8gAAOSwMGRmmjMm/s-l225.jpg,v1|365020427074|634635362993
027cdd14a677a5834bc67a9789db5021,39,64.0,139.9,perfumery,The Crown Perfumery Crown Bouquet Eau De Parfum 1.7 Oz (Sealed) Vintage,https://i.ebayimg.com/images/g/fNkAAOSwm3hlasPz/s-l225.jpg,v1|375095251685|0
8b5227e28272123eefd613a10ffd7704,16,478.0,549.0,watches_gifts,No title,No image URL,No itemId
c5b72065154ec27c2d1ed8a654c3348f,30,178.98,190.83,watches_gifts,No title,No image URL,No itemId
30ac6df06dc59ad72cf2f158fc2d904c,54,94.0,120.0,housewares,No title,No image URL,No itemId
f2d649f157cebee085ed738f23d5d6b7,16,27.9,29.99,baby,"Baby Car Camera, Wireless 1080P Baby Car Mirror with Night Vision Function, 4.3”",https://i.ebayimg.com/images/g/BEAAAOSw0idkojXj/s-l225.jpg,v1|404485934658|0
d7d5562fce331ad958ca6f57057b3526,28,59.99,65.99,cool_stuff,Phineas and Ferb: Quest for Cool Stuff Nintendo Wii U 2013 Brand New Sealed,https://i.ebayimg.com/images/g/5eoAAOSwmBdmXL0D/s-l225.jpg,v1|135086703894|0
b80921007ed3f68cf6e536e6daf08610,20,27.99,29.99,telephony,Frederick Leland Rhodes / The Beginnings of Telephony 1929,https://i.ebayimg.com/images/g/g4wAAOSw83FmkYlF/s-l225.jpg,v1|186560068332|0
e0cf79767c5b016251fe139915c59a26,136,29.9,29.9,health_beauty,No title,No image URL,No itemId
b99e4f4fa3f421e0ffbd512d9f152dec,30,14.9,19.9,electronics,PARTS Sony PlayStation 3 PS3 Fat Console Only CECHG01 For Parts As Is /REPAIR,https://i.ebayimg.com/images/g/g5wAAOSwqbJmOYfx/s-l225.jpg,v1|375589854633|0
e61c78a7343d82c0539d27df0f7dfc31,17,199.9,239.9,bed_bath_table,No title,No image URL,No itemId
6a2909ac21d16b721e4795e7e8ff3e68,28,23.8,34.49,sports_leisure,2020 Enjoy the Great Outdoors sports leisure Sc 5479a MNH 5 different pane of 20,https://i.ebayimg.com/images/g/6CwAAOSwHXFmpIGN/s-l225.jpg,v1|375558690318|0
4520766ec412348b8d4caa5e8a18c464,52,27.49,99.99,auto,1 Patrick Mahomes Gem Mint 10 Graded Card,https://i.ebayimg.com/images/g/YjQAAOSwuH1mhGib/s-l225.jpg,v1|135130305145|0
77cc62dc80ebe12a0452d1ce0565acdc,29,113.0,113.0,sports_leisure,No title,No image URL,No itemId
42ec84ace63b58b8c5a7ba7be01d5fb8,29,89.9,110.0,cool_stuff,No title,No image URL,No itemId
57e089e3103f5cda6a4ce23b77399bdb,43,47.9,59.9,baby,Baby Play Gym Tummy Time Activity Mat with Developmental Toys for Infants 0+ ,https://i.ebayimg.com/images/g/KV4AAOSwZeNhjVEW/s-l225.jpg,v1|225270328806|524237226012
ee57070aa3b24a06fdd0e02efd2d757d,25,69.9,74.9,computers_accessories,"LMP Keyboards Wired With 2X USB Aluminum (7640113433581) Computers "" Accessories",https://i.ebayimg.com/images/g/rR8AAOSwx2BccEUW/s-l225.jpg,v1|312496408981|0
a8075470f960215ffb67624782f80fec,33,98.0,119.0,garden_tools,No title,No image URL,No itemId
e7bbc0d43d1f5cb09bab95b664236633,17,48.98,51.98,computers_accessories,NORTEK Desktop USB Hub HUSBZB-1 Electronics Computers Accessories Modem,https://i.ebayimg.com/images/g/pOkAAOSwwohkNahp/s-l225.jpg,v1|145030970791|0
7814c273ab16783d73a9863ebfa8b141,63,229.0,250.0,furniture_decor,Wood Applique Carved Corner Rose Floral Oak Vintage Door Wall Furniture Decor,https://i.ebayimg.com/images/g/e~4AAOSwfLRlYRab/s-l225.jpg,v1|335134975658|544368911542
5ac4f7986643a944501c66a2257bdd73,18,49.9,49.9,furniture_decor,No title,No image URL,No itemId
f5badee8a0e679f057ec0ca4f0f32dcb,16,109.9,109.9,construction_tools_construction,No title,No image URL,No itemId
99a4788cb24856965c36a24e339b6058,482,74.0,89.9,bed_bath_table,No title,No image URL,No itemId
418d480693f2f01e9cf4568db0346d28,19,159.0,238.0,cool_stuff,No title,No image URL,No itemId
83b00325c13c44245b2c3a2befa62a0e,39,129.99,200.0,baby,5 in 1 Baby Bassinet Bedside Sleeper with Bassinet Portable Crib for Newborns,https://i.ebayimg.com/images/g/FoIAAOSwZB1mg21K/s-l225.jpg,v1|364983708223|0
3a806ac1ab98107febb4ffcf38bc1fac,21,109.9,130.0,baby,Enfamil NeuroPro Gentlease Baby Formula Refill Box 121.6 Oz (4 Packs of 30.4 Oz),https://i.ebayimg.com/images/g/LvsAAOSw3Rpmor4N/s-l225.jpg,v1|176489922959|0
f6fa93875f4a7dac03e0a22143f4d815,24,49.95,49.95,bed_bath_table,No title,No image URL,No itemId
9fe172fa8e662ca8572cf12abf8bce23,31,49.9,49.9,fashion_bags_accessories,No title,No image URL,No itemId
c63ea4621680c1b0fca8864c0564bd78,17,179.9,179.9,computers_accessories,No title,No image URL,No itemId
72d3bf1d3a790f8874096fcf860e3eff,33,38.25,48.9,toys,No title,No image URL,No itemId
97b3b8e8ed22d0ceb3b3c520e806a334,22,13.89,14.6,electronics,No title,No image URL,No itemId
4b5e26931a0b0d3a690a3f520329a975,18,210.0,280.0,sports_leisure,Hogan Thick Soled Biscuit Shoes Women's Leather Breathable Sports Leisure Shoes,https://i.ebayimg.com/images/g/j2EAAOSwIpFmu4YU/s-l225.jpg,v1|395594555185|664345934110
4deb009c36a910076a023947a7929201,24,45.99,69.98,consoles_games,"Datel Nintendo Lite Action Replay DSi DS Video Consoles Games, No cable",https://i.ebayimg.com/images/g/9IoAAOSwHBhmlfh0/s-l225.jpg,v1|186602407042|0
9bfc55df037ce3ac01bfd84781adf7e5,16,550.0,598.99,audio,No title,No image URL,No itemId
82c3ea364e5480f335f6743ee725a921,21,25.0,49.0,computers_accessories,Suunto Charger for Dive Computers - Accessories (SS018799000),https://i.ebayimg.com/images/g/1TAAAOSwdR5kaElt/s-l225.jpg,v1|256081882032|0
5ccdfc35d9cff8db4fa46b83d5712899,18,119.0,119.0,pet_shop,No title,No image URL,No itemId
6ac3978babf6ca76087369391bb6ce5a,16,68.0,85.0,housewares,Walt Disney World At Home Mickey Mouse Ears Hearts Sugar And Creamer Set,https://i.ebayimg.com/images/g/qsIAAOSwyZhmu57A/s-l225.jpg,v1|387292795329|0
3cb39171fd36c50097f2dedbbe0dfe6e,43,28.49,32.99,auto,"C.J Stroud Downtown /   Chasing Rookie Downtowns -Rookies, Autos, Slabs",https://i.ebayimg.com/images/g/-QQAAOSwTzlmuPOB/s-l225.jpg,v1|365060684818|0
